,Entity,Code,Year,Production,continent,id
33399,Rwanda,646.0,2011,21820.4,Africa,646
33411,Rwanda,646.0,2012,19995.0,Africa,646
33423,Rwanda,646.0,2013,18346.0,Africa,646
33435,Rwanda,646.0,2014,16379.0,Africa,646
33447,Rwanda,646.0,2015,21808.0,Africa,646
33459,Rwanda,646.0,2016,24689.41,Africa,646
33471,Rwanda,646.0,2017,31717.52,Africa,646
33483,Rwanda,646.0,2018,38643.34,Africa,646
33495,Rwanda,646.0,2019,29366.01,Africa,646
33507,Rwanda,646.0,2020,20459.0,Africa,646
33519,Rwanda,646.0,2021,19466.88,Africa,646
33531,Saint Lucia,662.0,1961,25.0,,662
33532,Saint Lucia,662.0,1962,25.0,,662
33533,Saint Lucia,662.0,1963,25.0,,662
33534,Saint Lucia,662.0,1964,25.0,,662
33535,Saint Lucia,662.0,1965,25.0,,662
33536,Saint Lucia,662.0,1966,25.0,,662
33537,Saint Lucia,662.0,1967,25.0,,662
33538,Saint Lucia,662.0,1968,25.0,,662
33539,Saint Lucia,662.0,1969,24.0,,662
33540,Saint Lucia,662.0,1970,24.0,,662
33541,Saint Lucia,662.0,1971,24.0,,662
33542,Saint Lucia,662.0,1972,24.0,,662
33543,Saint Lucia,662.0,1973,24.0,,662
33544,Saint Lucia,662.0,1974,23.0,,662
33545,Saint Lucia,662.0,1975,22.0,,662
33546,Saint Lucia,662.0,1976,21.0,,662
33547,Saint Lucia,662.0,1977,20.0,,662
33548,Saint Lucia,662.0,1978,19.0,,662
33549,Saint Lucia,662.0,1979,18.0,,662
33550,Saint Lucia,662.0,1980,17.0,,662
33551,Saint Lucia,662.0,1981,12.0,,662
33552,Saint Lucia,662.0,1982,15.0,,662
33553,Saint Lucia,662.0,1983,16.0,,662
33554,Saint Lucia,662.0,1984,17.0,,662
33555,Saint Lucia,662.0,1985,18.0,,662
33556,Saint Lucia,662.0,1986,19.0,,662
33557,Saint Lucia,662.0,1987,20.0,,662
33558,Saint Lucia,662.0,1988,20.0,,662
33591,Saint Vincent and the Grenadines,670.0,1961,50.0,,670
33592,Saint Vincent and the Grenadines,670.0,1962,50.0,,670
33593,Saint Vincent and the Grenadines,670.0,1963,55.0,,670
33594,Saint Vincent and the Grenadines,670.0,1964,55.0,,670
33595,Saint Vincent and the Grenadines,670.0,1965,60.0,,670
33596,Saint Vincent and the Grenadines,670.0,1966,60.0,,670
33597,Saint Vincent and the Grenadines,670.0,1967,70.0,,670
33598,Saint Vincent and the Grenadines,670.0,1968,70.0,,670
33599,Saint Vincent and the Grenadines,670.0,1969,80.0,,670
33600,Saint Vincent and the Grenadines,670.0,1970,80.0,,670
33601,Saint Vincent and the Grenadines,670.0,1971,90.0,,670
33602,Saint Vincent and the Grenadines,670.0,1972,90.0,,670
33603,Saint Vincent and the Grenadines,670.0,1973,90.0,,670
33604,Saint Vincent and the Grenadines,670.0,1974,100.0,,670
33605,Saint Vincent and the Grenadines,670.0,1975,100.0,,670
33606,Saint Vincent and the Grenadines,670.0,1976,100.0,,670
33607,Saint Vincent and the Grenadines,670.0,1977,100.0,,670
33608,Saint Vincent and the Grenadines,670.0,1978,105.0,,670
33609,Saint Vincent and the Grenadines,670.0,1979,110.0,,670
33610,Saint Vincent and the Grenadines,670.0,1980,115.0,,670
33611,Saint Vincent and the Grenadines,670.0,1981,120.0,,670
33612,Saint Vincent and the Grenadines,670.0,1982,120.0,,670
33613,Saint Vincent and the Grenadines,670.0,1983,130.0,,670
33614,Saint Vincent and the Grenadines,670.0,1984,130.0,,670
33615,Saint Vincent and the Grenadines,670.0,1985,130.0,,670
33616,Saint Vincent and the Grenadines,670.0,1986,140.0,,670
33617,Saint Vincent and the Grenadines,670.0,1987,140.0,,670
33618,Saint Vincent and the Grenadines,670.0,1988,145.0,,670
33619,Saint Vincent and the Grenadines,670.0,1989,145.0,,670
33620,Saint Vincent and the Grenadines,670.0,1990,150.0,,670
33621,Saint Vincent and the Grenadines,670.0,1991,152.05,,670
33622,Saint Vincent and the Grenadines,670.0,1992,155.0,,670
33623,Saint Vincent and the Grenadines,670.0,1993,150.0,,670
33624,Saint Vincent and the Grenadines,670.0,1994,155.0,,670
33625,Saint Vincent and the Grenadines,670.0,1995,160.0,,670
33626,Saint Vincent and the Grenadines,670.0,1996,163.17,,670
33627,Saint Vincent and the Grenadines,670.0,1997,164.22,,670
33628,Saint Vincent and the Grenadines,670.0,1998,173.49,,670
33629,Saint Vincent and the Grenadines,670.0,1999,170.0,,670
33630,Saint Vincent and the Grenadines,670.0,2000,160.0,,670
33631,Saint Vincent and the Grenadines,670.0,2001,155.0,,670
33632,Saint Vincent and the Grenadines,670.0,2002,150.0,,670
33633,Saint Vincent and the Grenadines,670.0,2003,145.0,,670
33634,Saint Vincent and the Grenadines,670.0,2004,150.0,,670
33635,Saint Vincent and the Grenadines,670.0,2005,165.0,,670
33636,Saint Vincent and the Grenadines,670.0,2006,175.0,,670
33637,Saint Vincent and the Grenadines,670.0,2007,180.0,,670
33638,Saint Vincent and the Grenadines,670.0,2008,200.0,,670
33639,Saint Vincent and the Grenadines,670.0,2009,220.0,,670
33640,Saint Vincent and the Grenadines,670.0,2010,199.57,,670
33641,Saint Vincent and the Grenadines,670.0,2011,188.91,,670
33642,Saint Vincent and the Grenadines,670.0,2012,170.0,,670
33643,Saint Vincent and the Grenadines,670.0,2013,175.0,,670
33644,Saint Vincent and the Grenadines,670.0,2014,177.28,,670
33645,Saint Vincent and the Grenadines,670.0,2015,180.61,,670
33646,Saint Vincent and the Grenadines,670.0,2016,184.4,,670
33647,Saint Vincent and the Grenadines,670.0,2017,187.31,,670
33648,Saint Vincent and the Grenadines,670.0,2018,184.3,,670
33649,Saint Vincent and the Grenadines,670.0,2019,183.32,,670
33650,Saint Vincent and the Grenadines,670.0,2020,183.2,,670
33651,Saint Vincent and the Grenadines,670.0,2021,183.08,,670
33652,Samoa,882.0,1961,115.0,,882
33653,Samoa,882.0,1962,130.0,,882
33654,Samoa,882.0,1963,130.0,,882
33655,Samoa,882.0,1964,120.0,,882
33656,Samoa,882.0,1965,135.0,,882
33657,Samoa,882.0,1966,150.0,,882
33658,Samoa,882.0,1967,150.0,,882
33659,Samoa,882.0,1968,150.0,,882
33660,Samoa,882.0,1969,150.0,,882
33661,Samoa,882.0,1970,150.0,,882
33662,Samoa,882.0,1971,150.0,,882
33663,Samoa,882.0,1972,40.0,,882
33664,Samoa,882.0,1973,40.0,,882
33665,Samoa,882.0,1974,40.0,,882
33666,Samoa,882.0,1975,20.0,,882
33667,Samoa,882.0,1976,20.0,,882
33668,Samoa,882.0,1977,20.0,,882
33669,Samoa,882.0,1978,20.0,,882
33670,Samoa,882.0,1979,20.0,,882
33671,Samoa,882.0,1980,20.0,,882
33672,Samoa,882.0,1981,20.0,,882
33673,Samoa,882.0,1982,20.0,,882
33674,Samoa,882.0,1983,20.0,,882
33675,Samoa,882.0,1984,20.0,,882
33676,Samoa,882.0,1985,20.0,,882
33677,Samoa,882.0,1986,20.0,,882
33678,Samoa,882.0,1987,20.0,,882
33679,Samoa,882.0,1988,20.0,,882
33680,Samoa,882.0,1989,20.0,,882
33681,Samoa,882.0,1990,18.0,,882
33682,Samoa,882.0,1991,17.0,,882
33683,Samoa,882.0,1992,16.0,,882
33684,Samoa,882.0,1993,15.0,,882
33685,Samoa,882.0,1994,14.0,,882
33686,Samoa,882.0,1995,13.0,,882
33687,Samoa,882.0,1996,12.0,,882
33688,Samoa,882.0,1997,11.0,,882
33689,Samoa,882.0,1998,10.0,,882
33690,Samoa,882.0,1999,9.0,,882
33691,Samoa,882.0,2000,8.0,,882
33692,Samoa,882.0,2001,8.0,,882
33693,Samoa,882.0,2002,8.0,,882
33694,Samoa,882.0,2003,8.0,,882
33695,Samoa,882.0,2004,8.32,,882
33696,Samoa,882.0,2005,8.39,,882
33697,Samoa,882.0,2006,8.44,,882
33698,Samoa,882.0,2007,8.0,,882
33699,Samoa,882.0,2008,8.0,,882
33700,Samoa,882.0,2009,8.0,,882
33701,Samoa,882.0,2010,10.0,,882
33702,Samoa,882.0,2011,10.0,,882
33703,Samoa,882.0,2012,11.0,,882
33704,Samoa,882.0,2013,11.0,,882
33705,Samoa,882.0,2014,11.22,,882
33706,Samoa,882.0,2015,11.13,,882
33707,Samoa,882.0,2016,11.27,,882
33708,Samoa,882.0,2017,11.43,,882
33709,Samoa,882.0,2018,11.28,,882
33710,Samoa,882.0,2019,11.33,,882
33711,Samoa,882.0,2020,11.35,,882
33712,Samoa,882.0,2021,11.32,,882
33713,Sao Tome and Principe,678.0,1961,258.0,Africa,678
33725,Sao Tome and Principe,678.0,1962,297.0,Africa,678
33737,Sao Tome and Principe,678.0,1963,258.0,Africa,678
33749,Sao Tome and Principe,678.0,1964,197.0,Africa,678
33761,Sao Tome and Principe,678.0,1965,214.0,Africa,678
33773,Sao Tome and Principe,678.0,1966,158.0,Africa,678
33785,Sao Tome and Principe,678.0,1967,175.0,Africa,678
33797,Sao Tome and Principe,678.0,1968,133.0,Africa,678
33809,Sao Tome and Principe,678.0,1969,151.0,Africa,678
33821,Sao Tome and Principe,678.0,1970,125.0,Africa,678
33833,Sao Tome and Principe,678.0,1971,70.0,Africa,678
33845,Sao Tome and Principe,678.0,1972,143.0,Africa,678
33857,Sao Tome and Principe,678.0,1973,61.0,Africa,678
33869,Sao Tome and Principe,678.0,1974,93.0,Africa,678
33881,Sao Tome and Principe,678.0,1975,28.0,Africa,678
33893,Sao Tome and Principe,678.0,1976,45.0,Africa,678
33905,Sao Tome and Principe,678.0,1977,60.0,Africa,678
33917,Sao Tome and Principe,678.0,1978,60.0,Africa,678
33929,Sao Tome and Principe,678.0,1979,60.0,Africa,678
33941,Sao Tome and Principe,678.0,1980,60.0,Africa,678
33953,Sao Tome and Principe,678.0,1981,60.0,Africa,678
33965,Sao Tome and Principe,678.0,1982,60.0,Africa,678
33977,Sao Tome and Principe,678.0,1983,60.0,Africa,678
33989,Sao Tome and Principe,678.0,1984,54.0,Africa,678
34001,Sao Tome and Principe,678.0,1985,14.0,Africa,678
34013,Sao Tome and Principe,678.0,1986,22.0,Africa,678
34025,Sao Tome and Principe,678.0,1987,9.0,Africa,678
34037,Sao Tome and Principe,678.0,1988,31.0,Africa,678
34049,Sao Tome and Principe,678.0,1989,8.0,Africa,678
34061,Sao Tome and Principe,678.0,1990,37.0,Africa,678
34073,Sao Tome and Principe,678.0,1991,11.0,Africa,678
34085,Sao Tome and Principe,678.0,1992,13.0,Africa,678
34097,Sao Tome and Principe,678.0,1993,20.0,Africa,678
34109,Sao Tome and Principe,678.0,1994,22.0,Africa,678
34121,Sao Tome and Principe,678.0,1995,17.0,Africa,678
34133,Sao Tome and Principe,678.0,1996,21.0,Africa,678
34145,Sao Tome and Principe,678.0,1997,45.0,Africa,678
34157,Sao Tome and Principe,678.0,1998,36.0,Africa,678
34169,Sao Tome and Principe,678.0,1999,58.0,Africa,678
34181,Sao Tome and Principe,678.0,2000,18.0,Africa,678
34193,Sao Tome and Principe,678.0,2001,22.0,Africa,678
34205,Sao Tome and Principe,678.0,2002,25.0,Africa,678
34217,Sao Tome and Principe,678.0,2003,22.97,Africa,678
34229,Sao Tome and Principe,678.0,2004,27.0,Africa,678
34241,Sao Tome and Principe,678.0,2005,28.0,Africa,678
34253,Sao Tome and Principe,678.0,2006,30.0,Africa,678
34265,Sao Tome and Principe,678.0,2007,22.96,Africa,678
34277,Sao Tome and Principe,678.0,2008,19.95,Africa,678
34289,Sao Tome and Principe,678.0,2009,17.9,Africa,678
34301,Sao Tome and Principe,678.0,2010,15.17,Africa,678
34313,Sao Tome and Principe,678.0,2011,5.6,Africa,678
34325,Sao Tome and Principe,678.0,2012,6.2,Africa,678
34337,Sao Tome and Principe,678.0,2013,3.9,Africa,678
34349,Sao Tome and Principe,678.0,2014,8.03,Africa,678
34361,Sao Tome and Principe,678.0,2015,8.61,Africa,678
34373,Sao Tome and Principe,678.0,2016,6.84,Africa,678
34385,Sao Tome and Principe,678.0,2017,7.83,Africa,678
34397,Sao Tome and Principe,678.0,2018,7.68,Africa,678
34409,Sao Tome and Principe,678.0,2019,7.34,Africa,678
34421,Sao Tome and Principe,678.0,2020,7.65,Africa,678
34433,Sao Tome and Principe,678.0,2021,7.59,Africa,678
34445,Saudi Arabia,682.0,1961,200.0,Asia,682
34457,Saudi Arabia,682.0,1962,200.0,Asia,682
34469,Saudi Arabia,682.0,1963,200.0,Asia,682
34481,Saudi Arabia,682.0,1964,100.0,Asia,682
34493,Saudi Arabia,682.0,1965,100.0,Asia,682
34505,Saudi Arabia,682.0,1966,100.0,Asia,682
34517,Saudi Arabia,682.0,1967,100.0,Asia,682
34529,Saudi Arabia,682.0,1968,100.0,Asia,682
34541,Saudi Arabia,682.0,1969,120.0,Asia,682
34553,Saudi Arabia,682.0,1970,120.0,Asia,682
34565,Saudi Arabia,682.0,1971,120.0,Asia,682
34577,Saudi Arabia,682.0,1972,243.0,Asia,682
34589,Saudi Arabia,682.0,1973,120.0,Asia,682
34601,Saudi Arabia,682.0,1974,140.0,Asia,682
34613,Saudi Arabia,682.0,1975,160.0,Asia,682
34625,Saudi Arabia,682.0,1976,180.0,Asia,682
34637,Saudi Arabia,682.0,1977,200.0,Asia,682
34649,Saudi Arabia,682.0,1978,220.0,Asia,682
34661,Saudi Arabia,682.0,1979,240.0,Asia,682
34673,Saudi Arabia,682.0,1980,260.0,Asia,682
34685,Saudi Arabia,682.0,1981,300.0,Asia,682
34697,Saudi Arabia,682.0,1982,386.0,Asia,682
34709,Saudi Arabia,682.0,1983,250.0,Asia,682
34721,Saudi Arabia,682.0,1984,150.0,Asia,682
34733,Saudi Arabia,682.0,1985,50.0,Asia,682
34841,Sierra Leone,694.0,1961,5103.0,Africa,694
34853,Sierra Leone,694.0,1962,2419.0,Africa,694
34865,Sierra Leone,694.0,1963,3958.0,Africa,694
34877,Sierra Leone,694.0,1964,6029.0,Africa,694
34889,Sierra Leone,694.0,1965,3937.0,Africa,694
34901,Sierra Leone,694.0,1966,9593.0,Africa,694
34913,Sierra Leone,694.0,1967,3000.0,Africa,694
34925,Sierra Leone,694.0,1968,4131.0,Africa,694
34937,Sierra Leone,694.0,1969,8257.0,Africa,694
34949,Sierra Leone,694.0,1970,6188.0,Africa,694
34961,Sierra Leone,694.0,1971,9527.0,Africa,694
34973,Sierra Leone,694.0,1972,7297.0,Africa,694
34985,Sierra Leone,694.0,1973,11971.0,Africa,694
34997,Sierra Leone,694.0,1974,3188.0,Africa,694
35009,Sierra Leone,694.0,1975,7416.0,Africa,694
35021,Sierra Leone,694.0,1976,4702.0,Africa,694
35033,Sierra Leone,694.0,1977,10273.0,Africa,694
35045,Sierra Leone,694.0,1978,4367.0,Africa,694
35057,Sierra Leone,694.0,1979,13690.0,Africa,694
35069,Sierra Leone,694.0,1980,10146.0,Africa,694
35081,Sierra Leone,694.0,1981,9288.0,Africa,694
35093,Sierra Leone,694.0,1982,8658.0,Africa,694
35105,Sierra Leone,694.0,1983,16500.0,Africa,694
35117,Sierra Leone,694.0,1984,18000.0,Africa,694
35129,Sierra Leone,694.0,1985,26000.0,Africa,694
35141,Sierra Leone,694.0,1986,23100.0,Africa,694
35153,Sierra Leone,694.0,1987,24200.0,Africa,694
35165,Sierra Leone,694.0,1988,25300.0,Africa,694
35177,Sierra Leone,694.0,1989,25600.0,Africa,694
35189,Sierra Leone,694.0,1990,25800.0,Africa,694
35201,Sierra Leone,694.0,1991,26000.0,Africa,694
35213,Sierra Leone,694.0,1992,26000.0,Africa,694
35225,Sierra Leone,694.0,1993,24700.0,Africa,694
35237,Sierra Leone,694.0,1994,27805.0,Africa,694
35249,Sierra Leone,694.0,1995,25025.0,Africa,694
35261,Sierra Leone,694.0,1996,25000.0,Africa,694
35273,Sierra Leone,694.0,1997,30700.0,Africa,694
35285,Sierra Leone,694.0,1998,25000.0,Africa,694
35297,Sierra Leone,694.0,1999,15350.0,Africa,694
35309,Sierra Leone,694.0,2000,15000.0,Africa,694
35321,Sierra Leone,694.0,2001,16267.37,Africa,694
35333,Sierra Leone,694.0,2002,16704.64,Africa,694
35345,Sierra Leone,694.0,2003,17000.0,Africa,694
35357,Sierra Leone,694.0,2004,18000.0,Africa,694
35369,Sierra Leone,694.0,2005,20000.0,Africa,694
35381,Sierra Leone,694.0,2006,20500.0,Africa,694
35393,Sierra Leone,694.0,2007,21000.0,Africa,694
35405,Sierra Leone,694.0,2008,21200.0,Africa,694
35417,Sierra Leone,694.0,2009,22000.0,Africa,694
35429,Sierra Leone,694.0,2010,26130.3,Africa,694
35441,Sierra Leone,694.0,2011,30449.28,Africa,694
35453,Sierra Leone,694.0,2012,35000.0,Africa,694
35465,Sierra Leone,694.0,2013,36000.0,Africa,694
35477,Sierra Leone,694.0,2014,2756.0,Africa,694
35489,Sierra Leone,694.0,2015,2756.0,Africa,694
35501,Sierra Leone,694.0,2016,2275.0,Africa,694
35513,Sierra Leone,694.0,2017,2277.0,Africa,694
35525,Sierra Leone,694.0,2018,2685.0,Africa,694
35537,Sierra Leone,694.0,2019,2400.0,Africa,694
35549,Sierra Leone,694.0,2020,2400.0,Africa,694
35561,Sierra Leone,694.0,2021,2400.0,Africa,694
35573,Spain,724.0,1961,5.0,Europe,724
35585,Spain,724.0,1962,5.0,Europe,724
35597,Spain,724.0,1963,5.0,Europe,724
35609,Spain,724.0,1964,5.0,Europe,724
35621,Spain,724.0,1965,6.0,Europe,724
35633,Spain,724.0,1966,8.0,Europe,724
35645,Spain,724.0,1967,8.0,Europe,724
35657,Spain,724.0,1968,8.0,Europe,724
35669,Spain,724.0,1969,7.0,Europe,724
35681,Spain,724.0,1970,8.0,Europe,724
35693,Spain,724.0,1971,6.0,Europe,724
35705,Spain,724.0,1973,6.0,Europe,724
35717,Spain,724.0,1974,6.0,Europe,724
35729,Spain,724.0,1975,8.0,Europe,724
35741,Spain,724.0,1976,8.0,Europe,724
35753,Spain,724.0,1977,8.0,Europe,724
35765,Spain,724.0,1978,9.0,Europe,724
35777,Spain,724.0,1979,9.0,Europe,724
35789,Spain,724.0,1980,9.0,Europe,724
35801,Spain,724.0,1981,4.0,Europe,724
35813,Spain,724.0,1987,11.0,Europe,724
35825,Spain,724.0,1988,13.0,Europe,724
35837,Spain,724.0,1989,14.0,Europe,724
35849,Spain,724.0,1990,9.0,Europe,724
35861,Spain,724.0,1991,7.0,Europe,724
35873,Spain,724.0,1992,5.0,Europe,724
35885,Spain,724.0,1993,5.0,Europe,724
35897,Spain,724.0,1994,5.0,Europe,724
36185,Sri Lanka,144.0,1961,4002.0,Asia,144
36197,Sri Lanka,144.0,1962,3754.0,Asia,144
36209,Sri Lanka,144.0,1963,5520.0,Asia,144
36221,Sri Lanka,144.0,1964,8395.0,Asia,144
36233,Sri Lanka,144.0,1965,7008.0,Asia,144
36245,Sri Lanka,144.0,1966,6660.0,Asia,144
36257,Sri Lanka,144.0,1967,11488.0,Asia,144
36269,Sri Lanka,144.0,1968,10020.0,Asia,144
36281,Sri Lanka,144.0,1969,10943.0,Asia,144
36293,Sri Lanka,144.0,1970,7306.0,Asia,144
36305,Sri Lanka,144.0,1971,8358.0,Asia,144
36317,Sri Lanka,144.0,1972,6806.0,Asia,144
36329,Sri Lanka,144.0,1973,7032.0,Asia,144
36341,Sri Lanka,144.0,1974,8624.0,Asia,144
36353,Sri Lanka,144.0,1975,8838.0,Asia,144
36365,Sri Lanka,144.0,1976,8876.0,Asia,144
36377,Sri Lanka,144.0,1977,10387.0,Asia,144
36389,Sri Lanka,144.0,1978,12318.0,Asia,144
36401,Sri Lanka,144.0,1979,10100.0,Asia,144
36413,Sri Lanka,144.0,1980,11688.0,Asia,144
36425,Sri Lanka,144.0,1981,12500.0,Asia,144
36437,Sri Lanka,144.0,1982,13179.0,Asia,144
36449,Sri Lanka,144.0,1983,16600.0,Asia,144
36461,Sri Lanka,144.0,1984,10500.0,Asia,144
36473,Sri Lanka,144.0,1985,9300.0,Asia,144
36485,Sri Lanka,144.0,1986,5622.0,Asia,144
36497,Sri Lanka,144.0,1987,6030.0,Asia,144
36509,Sri Lanka,144.0,1988,5600.0,Asia,144
36521,Sri Lanka,144.0,1989,6760.0,Asia,144
36533,Sri Lanka,144.0,1990,7567.0,Asia,144
36545,Sri Lanka,144.0,1991,7861.0,Asia,144
36557,Sri Lanka,144.0,1992,8672.0,Asia,144
36569,Sri Lanka,144.0,1993,10090.0,Asia,144
36581,Sri Lanka,144.0,1994,11056.0,Asia,144
36593,Sri Lanka,144.0,1995,11481.0,Asia,144
36605,Sri Lanka,144.0,1996,11760.0,Asia,144
36617,Sri Lanka,144.0,1997,11348.0,Asia,144
36629,Sri Lanka,144.0,1998,10498.0,Asia,144
36641,Sri Lanka,144.0,1999,10580.0,Asia,144
36653,Sri Lanka,144.0,2000,9790.0,Asia,144
36665,Sri Lanka,144.0,2001,10210.0,Asia,144
36677,Sri Lanka,144.0,2002,9780.0,Asia,144
36689,Sri Lanka,144.0,2003,9110.0,Asia,144
36701,Sri Lanka,144.0,2004,7670.0,Asia,144
36713,Sri Lanka,144.0,2005,7240.0,Asia,144
36725,Sri Lanka,144.0,2006,6460.0,Asia,144
36737,Sri Lanka,144.0,2007,6050.0,Asia,144
36749,Sri Lanka,144.0,2008,5450.0,Asia,144
36761,Sri Lanka,144.0,2009,5410.0,Asia,144
36773,Sri Lanka,144.0,2010,5240.0,Asia,144
36785,Sri Lanka,144.0,2011,5320.0,Asia,144
36797,Sri Lanka,144.0,2012,5560.0,Asia,144
36809,Sri Lanka,144.0,2013,5570.0,Asia,144
36821,Sri Lanka,144.0,2014,6089.0,Asia,144
36833,Sri Lanka,144.0,2015,5866.3,Asia,144
36845,Sri Lanka,144.0,2016,5593.0,Asia,144
36857,Sri Lanka,144.0,2017,5431.0,Asia,144
36869,Sri Lanka,144.0,2018,6445.0,Asia,144
36881,Sri Lanka,144.0,2019,4887.0,Asia,144
36893,Sri Lanka,144.0,2020,6724.6,Asia,144
36905,Sri Lanka,144.0,2021,5306.2,Asia,144
36917,Suriname,740.0,1961,342.0,,740
36918,Suriname,740.0,1962,329.0,,740
36919,Suriname,740.0,1963,378.0,,740
36920,Suriname,740.0,1964,380.0,,740
36921,Suriname,740.0,1965,397.0,,740
36922,Suriname,740.0,1966,377.0,,740
36923,Suriname,740.0,1967,431.0,,740
36924,Suriname,740.0,1968,359.0,,740
36925,Suriname,740.0,1969,233.0,,740
36926,Suriname,740.0,1970,207.0,,740
36927,Suriname,740.0,1971,200.0,,740
36928,Suriname,740.0,1972,98.0,,740
36929,Suriname,740.0,1973,89.0,,740
36930,Suriname,740.0,1974,91.0,,740
36931,Suriname,740.0,1975,88.0,,740
36932,Suriname,740.0,1976,76.0,,740
36933,Suriname,740.0,1977,90.0,,740
36934,Suriname,740.0,1978,52.0,,740
36935,Suriname,740.0,1979,59.0,,740
36936,Suriname,740.0,1980,45.0,,740
36937,Suriname,740.0,1981,53.0,,740
36938,Suriname,740.0,1982,44.0,,740
36939,Suriname,740.0,1983,47.0,,740
36940,Suriname,740.0,1984,40.0,,740
36941,Suriname,740.0,1985,35.0,,740
36942,Suriname,740.0,1986,44.0,,740
36943,Suriname,740.0,1987,36.0,,740
36944,Suriname,740.0,1988,39.0,,740
36945,Suriname,740.0,1989,49.0,,740
36946,Suriname,740.0,1990,46.0,,740
36947,Suriname,740.0,1991,55.0,,740
36948,Suriname,740.0,1992,43.0,,740
36949,Suriname,740.0,1993,50.0,,740
36950,Suriname,740.0,1994,42.0,,740
36951,Suriname,740.0,1995,50.0,,740
36952,Suriname,740.0,1996,33.0,,740
36953,Suriname,740.0,1997,16.0,,740
36954,Suriname,740.0,1998,11.0,,740
36955,Suriname,740.0,1999,10.0,,740
36956,Suriname,740.0,2000,4.0,,740
36957,Suriname,740.0,2001,4.0,,740
36958,Suriname,740.0,2002,4.0,,740
36959,Suriname,740.0,2003,5.32,,740
36960,Suriname,740.0,2004,4.0,,740
36961,Suriname,740.0,2005,4.0,,740
36962,Suriname,740.0,2006,6.0,,740
36963,Suriname,740.0,2007,10.0,,740
36964,Suriname,740.0,2008,10.0,,740
36965,Suriname,740.0,2009,9.0,,740
36966,Suriname,740.0,2010,6.41,,740
36967,Suriname,740.0,2011,5.61,,740
36968,Suriname,740.0,2012,5.97,,740
36969,Suriname,740.0,2013,5.97,,740
36970,Suriname,740.0,2014,5.87,,740
36971,Suriname,740.0,2015,6.0,,740
36972,Suriname,740.0,2016,5.53,,740
36973,Suriname,740.0,2017,5.8,,740
36974,Suriname,740.0,2018,5.9,,740
36975,Suriname,740.0,2019,6.02,,740
36976,Suriname,740.0,2020,6.02,,740
36977,Suriname,740.0,2021,6.02,,740
37710,Thailand,764.0,1961,60.0,Asia,764
37722,Thailand,764.0,1962,60.0,Asia,764
37734,Thailand,764.0,1963,60.0,Asia,764
37746,Thailand,764.0,1964,60.0,Asia,764
37758,Thailand,764.0,1965,120.0,Asia,764
37770,Thailand,764.0,1966,120.0,Asia,764
37782,Thailand,764.0,1967,120.0,Asia,764
37794,Thailand,764.0,1968,180.0,Asia,764
37806,Thailand,764.0,1969,240.0,Asia,764
37818,Thailand,764.0,1970,600.0,Asia,764
37830,Thailand,764.0,1971,1140.0,Asia,764
37842,Thailand,764.0,1972,1657.0,Asia,764
37854,Thailand,764.0,1973,2240.0,Asia,764
37866,Thailand,764.0,1974,4020.0,Asia,764
37878,Thailand,764.0,1975,5816.0,Asia,764
37890,Thailand,764.0,1976,7635.0,Asia,764
37902,Thailand,764.0,1977,6300.0,Asia,764
37914,Thailand,764.0,1978,6900.0,Asia,764
37926,Thailand,764.0,1979,7500.0,Asia,764
37938,Thailand,764.0,1980,9120.0,Asia,764
37950,Thailand,764.0,1981,12060.0,Asia,764
37962,Thailand,764.0,1982,18539.0,Asia,764
37974,Thailand,764.0,1983,18035.0,Asia,764
37986,Thailand,764.0,1984,18099.0,Asia,764
37998,Thailand,764.0,1985,26641.0,Asia,764
38010,Thailand,764.0,1986,31455.0,Asia,764
38022,Thailand,764.0,1987,25220.0,Asia,764
38034,Thailand,764.0,1988,35154.0,Asia,764
38046,Thailand,764.0,1989,59580.0,Asia,764
38058,Thailand,764.0,1990,71483.0,Asia,764
38070,Thailand,764.0,1991,47328.0,Asia,764
38082,Thailand,764.0,1992,80386.0,Asia,764
38094,Thailand,764.0,1993,70426.0,Asia,764
38106,Thailand,764.0,1994,78175.0,Asia,764
38118,Thailand,764.0,1995,86450.0,Asia,764
38130,Thailand,764.0,1996,80287.0,Asia,764
38142,Thailand,764.0,1997,83810.0,Asia,764
38154,Thailand,764.0,1998,78444.0,Asia,764
38166,Thailand,764.0,1999,54923.0,Asia,764
38178,Thailand,764.0,2000,81057.0,Asia,764
38190,Thailand,764.0,2001,86009.0,Asia,764
38202,Thailand,764.0,2002,53447.0,Asia,764
38214,Thailand,764.0,2003,53907.0,Asia,764
38226,Thailand,764.0,2004,61765.0,Asia,764
38238,Thailand,764.0,2005,59644.0,Asia,764
38250,Thailand,764.0,2006,46873.0,Asia,764
38262,Thailand,764.0,2007,55660.0,Asia,764
38274,Thailand,764.0,2008,50442.0,Asia,764
38286,Thailand,764.0,2009,56315.0,Asia,764
38298,Thailand,764.0,2010,48955.0,Asia,764
38310,Thailand,764.0,2011,42394.0,Asia,764
38322,Thailand,764.0,2012,41461.0,Asia,764
38334,Thailand,764.0,2013,37569.0,Asia,764
38346,Thailand,764.0,2014,37950.0,Asia,764
38358,Thailand,764.0,2015,26089.0,Asia,764
38370,Thailand,764.0,2016,30579.0,Asia,764
38382,Thailand,764.0,2017,25909.0,Asia,764
38394,Thailand,764.0,2018,23619.0,Asia,764
